LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
M. Bamba - W. Carter Jr. - C. Anthony - R. Hampton - F. Wagner,ORL,11,100,106.7,112.6,-6,63,1.76,18,24.2,77.4,51.7,0.1,53.1,56.5,101.28,47.3,M. Bamba , W. Carter Jr. , C. Anthony , R. Hampton , F. Wagner
J. Valanciunas - C. McCollum - D. Graham - J. Hayes - H. Jones,NOP,9,98,128.5,101.5,27,63.2,3,20.4,35.1,82.8,59.2,0.1,57.1,60.8,98.24,60.4,J. Valanciunas , C. McCollum , D. Graham , J. Hayes , H. Jones
E. Gordon - C. Wood - A. Brooks - G. Mathews - J. Tate,HOU,9,97,111.4,113.3,-2,65.9,2.24,19,24.5,71.6,47.2,0.1,52.9,55.6,104.01,49.7,E. Gordon , C. Wood , A. Brooks , G. Mathews , J. Tate
M. Plumlee - K. Oubre Jr. - T. Rozier - M. Bridges - L. Ball,CHA,18,97,105.6,113.8,-8.2,67.5,2,18.8,26.1,68,46,0.1,50.8,54.1,106.89,45.5,M. Plumlee , K. Oubre Jr. , T. Rozier , M. Bridges , L. Ball
P. Beverley - K. Towns - M. Beasley - J. Vanderbilt - A. Edwards,MIN,26,97,109.6,116.3,-6.7,56.3,1.02,15.3,32.3,73.8,51.4,0.2,56.1,60.4,109,43.8,P. Beverley , K. Towns , M. Beasley , J. Vanderbilt , A. Edwards
K. Lowry - P. Tucker - D. Dedmon - D. Robinson - T. Herro,MIA,18,96,114.7,109.7,5,70.1,1.93,19.4,29,74.2,50.8,0.1,56.6,59.2,98.13,51.2,K. Lowry , P. Tucker , D. Dedmon , D. Robinson , T. Herro
D. DeRozan - N. Vucevic - Z. LaVine - A. Caruso - L. Ball,CHI,16,95,108.6,96,12.5,53.9,1.41,15.2,23.9,77.6,52.8,0.1,52.4,58.6,103.75,59.4,D. DeRozan , N. Vucevic , Z. LaVine , A. Caruso , L. Ball
J. Valanciunas - B. Ingram - D. Graham - N. Alexander-Walker - H. Jones,NOP,15,95,106.3,98.6,7.7,53.9,1.45,16.9,28.4,71.4,50.2,0.2,53.2,55.1,104.55,54.3,J. Valanciunas , B. Ingram , D. Graham , N. Alexander-Walker , H. Jones
T. Hardaway Jr. - D. Powell - D. Finney-Smith - J. Brunson - L. Doncic,DAL,19,95,119.6,107.3,12.3,47.7,1.52,15.4,27.3,77.3,52.3,0.1,57.4,61.9,103.45,53.1,T. Hardaway Jr. , D. Powell , D. Finney-Smith , J. Brunson , L. Doncic
C. Capela - T. Luwawu-Cabarrot - K. Huerter - T. Young - D. Hunter,ATL,7,94,117.1,119.2,-2.1,65.9,2.8,19.4,27.4,76,51,0.1,54.1,58.3,104,51.3,C. Capela , T. Luwawu-Cabarrot , K. Huerter , T. Young , D. Hunter
L. Aldridge - K. Durant - J. Harden - P. Mills - D. Bembry,BKN,14,94,117.2,108.8,8.3,67.7,2.91,24.1,16.7,74.7,49.2,0.1,61.6,62.8,102.66,54.5,L. Aldridge , K. Durant , J. Harden , P. Mills , D. Bembry
L. Markkanen - J. Allen - D. Garland - L. Stevens - E. Mobley,CLE,9,93,109,93.4,15.6,58.4,2.05,18.2,27,63.6,48.6,0.1,53.4,55.6,92.67,65.8,L. Markkanen , J. Allen , D. Garland , L. Stevens , E. Mobley
T. Rozier - M. Bridges - C. Martin - P. Washington - L. Ball,CHA,20,93,118.1,114,4.1,63.6,2.95,20.1,27.2,66.7,46.7,0.1,58,60.7,102.75,53.7,T. Rozier , M. Bridges , C. Martin , P. Washington , L. Ball
D. DeRozan - N. Vucevic - Z. LaVine - A. Caruso - A. Dosunmu,CHI,10,92,105.4,127.4,-22,58.7,2.2,18.2,13.6,72.8,42,0.1,53.8,57.1,96.6,40.7,D. DeRozan , N. Vucevic , Z. LaVine , A. Caruso , A. Dosunmu
J. Holiday - M. Turner - D. Sabonis - C. LeVert - M. Brogdon,IND,10,91,114,103.7,10.3,57.5,2.88,17.7,26.7,80,51.3,0.1,52.2,54.5,99.38,50.9,J. Holiday , M. Turner , D. Sabonis , C. LeVert , M. Brogdon
C. Joseph - J. Grant - M. Bagley III - S. Bey - C. Cunningham,DET,7,90,94.5,104.9,-10.4,66.7,1.42,17.8,22.5,75.3,50,0.2,48.7,52.2,97.41,44,C. Joseph , J. Grant , M. Bagley III , S. Bey , C. Cunningham
K. Porzingis - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,DAL,9,90,111.8,106.1,5.8,64.9,2.29,19,20.7,80.4,51.3,0.1,53.4,57.9,97.76,54,K. Porzingis , D. Finney-Smith , M. Kleber , J. Brunson , L. Doncic
D. Murray - J. Poeltl - D. White - K. Johnson - D. Vassell,SAS,21,89,107.9,107.2,0.6,58.1,2.08,18.1,35,70.2,52.1,0.1,53.6,54.3,104.2,49.6,D. Murray , J. Poeltl , D. White , K. Johnson , D. Vassell
D. Rose - T. Gibson - A. Burks - O. Toppin - I. Quickley,NYK,10,89,112.2,84.2,28,52.6,1.48,15.6,38.3,67.3,54.1,0.1,52.7,56,97.87,62.7,D. Rose , T. Gibson , A. Burks , O. Toppin , I. Quickley
K. Walker - E. Fournier - N. Noel - J. Randle - R. Barrett,NYK,10,89,107.4,105.2,2.2,56,1.45,16.7,22.5,69.3,47.4,0.2,54.4,57.2,103.03,50.8,K. Walker , E. Fournier , N. Noel , J. Randle , R. Barrett
L. James - R. Westbrook - A. Bradley - S. Johnson - M. Monk,LAL,12,89,122.9,113.5,9.4,59.1,1.93,19.4,27.9,71.9,51.1,0.1,60.2,63.5,103.78,53.5,L. James , R. Westbrook , A. Bradley , S. Johnson , M. Monk
A. Horford - D. Schroder - M. Smart - J. Tatum - G. Williams,BOS,13,88,121.4,103.8,17.5,67.1,2.85,21.7,28.8,72.5,52,0.1,60.7,63.9,100.24,62,A. Horford , D. Schroder , M. Smart , J. Tatum , G. Williams
M. Conley - B. Bogdanovic - R. Gobert - J. Ingles - R. O'Neale,UTA,7,88,104.5,103.4,1.1,68.7,1.92,18.3,32.6,75.3,54.1,0.1,48.7,53.1,96.25,52.6,M. Conley , B. Bogdanovic , R. Gobert , J. Ingles , R. O'Neale
C. Paul - B. Biyombo - D. Booker - M. Bridges - C. Johnson,PHX,10,87,116.3,118,-1.7,61.3,3.27,18.8,31.5,80.5,55.7,0.1,55.2,57.7,99.6,52.9,C. Paul , B. Biyombo , D. Booker , M. Bridges , C. Johnson
C. LeVert - L. Markkanen - D. Garland - I. Okoro - E. Mobley,CLE,10,86,125.6,112.1,13.4,60,2.37,18.4,35,69.9,52.8,0.1,59.2,61.8,95.89,55.8,C. LeVert , L. Markkanen , D. Garland , I. Okoro , E. Mobley
N. Batum - P. George - M. Morris Sr. - R. Jackson - I. Zubac,LAC,6,86,111.8,105.7,6.1,57.1,2.1,18.3,22.6,72.7,49.7,0.1,55.3,57.8,98.41,53,N. Batum , P. George , M. Morris Sr. , R. Jackson , I. Zubac
S. Curry - O. Porter Jr. - A. Wiggins - K. Looney - J. Poole,GSW,11,86,123.4,100,23.4,66.7,2.89,20.6,34.1,73.7,54.6,0.1,57.1,59.4,95.67,61.1,S. Curry , O. Porter Jr. , A. Wiggins , K. Looney , J. Poole
C. Joseph - J. Grant - H. Diallo - S. Bey - I. Stewart,DET,8,85,102.4,107.6,-5.2,63.9,3.25,16.5,31.2,77.3,51.8,0.1,42.7,46.5,94.95,43.3,C. Joseph , J. Grant , H. Diallo , S. Bey , I. Stewart
D. Murray - J. Poeltl - K. Johnson - D. Vassell - J. Primo,SAS,12,85,105.6,111.7,-6.1,66.2,2.45,19.4,27,69.4,46.5,0.1,49.4,51.3,100.99,46.1,D. Murray , J. Poeltl , K. Johnson , D. Vassell , J. Primo
M. Bamba - C. Okeke - C. Anthony - R. Hampton - F. Wagner,ORL,7,85,104.4,115.1,-10.7,58.7,1.83,17.3,28.1,74.7,50.8,0.1,51.8,53.7,102.31,45.1,M. Bamba , C. Okeke , C. Anthony , R. Hampton , F. Wagner
S. Adams - K. Anderson - T. Jones - D. Brooks - D. Melton,MEM,14,85,124.6,104.4,20.2,55.7,3.06,19,30,73,49.4,0.1,59.5,60.5,103.64,57.2,S. Adams , K. Anderson , T. Jones , D. Brooks , D. Melton
T. Harris - J. Embiid - F. Korkmaz - M. Thybulle - T. Maxey,PHI,10,85,108.3,104.2,4.1,59.4,2.53,16.4,28.9,72.4,48.8,0.1,48.3,53.8,95.01,53.6,T. Harris , J. Embiid , F. Korkmaz , M. Thybulle , T. Maxey
G. Hayward - T. Rozier - M. Bridges - P. Washington - L. Ball,CHA,14,84,100.5,118.2,-17.7,73.9,1.76,19.5,21.7,73.2,46,0.2,53.4,56,108.09,41.7,G. Hayward , T. Rozier , M. Bridges , P. Washington , L. Ball
H. Barnes - J. Holiday - T. Lyles - D. Sabonis - D. Fox,SAC,8,84,117.9,120.2,-2.3,64.6,1.83,20,27.2,82.5,54.7,0.2,59.1,62.6,107.97,51.3,H. Barnes , J. Holiday , T. Lyles , D. Sabonis , D. Fox
B. Bogdanovic - R. Gobert - J. Clarkson - R. O'Neale - D. Mitchell,UTA,30,83,106.6,104.5,2.1,58.2,1.7,15.4,33.7,76.1,53.8,0.1,50.6,53.8,104.79,50.8,B. Bogdanovic , R. Gobert , J. Clarkson , R. O'Neale , D. Mitchell
C. Wood - K. Porter Jr. - G. Mathews - J. Green - K. Martin Jr.,HOU,17,82,110.2,121.2,-11,76.1,1.96,21.1,20,62.7,42.4,0.1,58.1,60.6,105.97,44.3,C. Wood , K. Porter Jr. , G. Mathews , J. Green , K. Martin Jr.
G. Hayward - M. Plumlee - K. Oubre Jr. - M. Bridges - L. Ball,CHA,10,82,98.9,102.2,-3.4,65,1.63,16.1,26.3,67.7,46.7,0.1,47.1,50.6,104.35,47.4,G. Hayward , M. Plumlee , K. Oubre Jr. , M. Bridges , L. Ball
S. Curry - K. Thompson - O. Porter Jr. - A. Wiggins - K. Looney,GSW,10,81,111.2,102.3,9,55.7,1.5,16.3,25.3,69.3,47.4,0.1,55.3,58.5,104.8,53.4,S. Curry , K. Thompson , O. Porter Jr. , A. Wiggins , K. Looney
J. Green - W. Barton - A. Gordon - N. Jokic - B. Hyland,DEN,7,80,107.5,103.5,4,68.7,1.53,19.3,23.8,73.3,50,0.2,54.5,57.9,103,52,J. Green , W. Barton , A. Gordon , N. Jokic , B. Hyland
J. Holiday - M. Turner - D. Sabonis - M. Brogdon - C. Duarte,IND,10,80,90.8,100,-9.2,55.7,1.17,14.5,27.7,80,53.3,0.2,45.4,48.2,103.58,46,J. Holiday , M. Turner , D. Sabonis , M. Brogdon , C. Duarte
K. Walker - E. Fournier - J. Randle - M. Robinson - Q. Grimes,NYK,7,80,123.2,105.4,17.9,61.6,1.88,19,28.9,77,53.5,0.1,61.3,63.1,100.85,57.1,K. Walker , E. Fournier , J. Randle , M. Robinson , Q. Grimes
T. Gibson - K. Walker - E. Fournier - J. Randle - R. Barrett,NYK,16,80,114,120.9,-6.9,63.4,2.5,19.2,22.9,68.2,45.8,0.1,58.9,60.7,102.97,46.4,T. Gibson , K. Walker , E. Fournier , J. Randle , R. Barrett
D. Murray - J. Poeltl - D. White - L. Walker IV - K. Johnson,SAS,17,79,111.8,113,-1.3,65.3,2.33,20.6,25.6,71.1,48.1,0.1,57.8,59.3,103.07,51.4,D. Murray , J. Poeltl , D. White , L. Walker IV , K. Johnson
G. Harris - W. Carter Jr. - C. Okeke - C. Anthony - F. Wagner,ORL,23,79,105.1,107.3,-2.1,64.7,1.83,18.6,19.8,80.5,51.2,0.1,53.7,57.6,108.04,49.4,G. Harris , W. Carter Jr. , C. Okeke , C. Anthony , F. Wagner
B. Hield - M. Brogdon - O. Brissett - T. Haliburton - I. Jackson,IND,7,78,105.4,127,-21.7,62.3,1.54,17.4,37.5,70.5,52.3,0.2,48.1,50.8,105.15,36.9,B. Hield , M. Brogdon , O. Brissett , T. Haliburton , I. Jackson
C. McCollum - R. Covington - J. Nurkic - A. Simons - N. Little,POR,8,78,108.8,86,22.8,56.5,1.35,16.4,26,80.2,55.4,0.2,54.1,57,97.86,63.8,C. McCollum , R. Covington , J. Nurkic , A. Simons , N. Little
J. Green - W. Barton - J. Green - A. Gordon - M. Morris,DEN,6,78,104.5,122.4,-17.9,56.3,2.12,16.3,32.3,76.6,50.3,0.1,46.8,49.4,95.25,37.6,J. Green , W. Barton , J. Green , A. Gordon , M. Morris
C. Paul - D. Booker - M. Bridges - C. Johnson - J. Smith,PHX,8,76,119.5,109.9,9.6,62.2,2.88,19.6,29.4,68.8,48.5,0.1,54.2,57.5,106.02,52.6,C. Paul , D. Booker , M. Bridges , C. Johnson , J. Smith
P. Beverley - D. Russell - K. Towns - A. Edwards - J. McDaniels,MIN,17,76,118.9,108.2,10.7,63.6,1.83,18.1,28,66.2,47.4,0.1,55.5,62,107.15,53.4,P. Beverley , D. Russell , K. Towns , A. Edwards , J. McDaniels
J. Crowder - C. Payne - M. Bridges - L. Shamet - D. Ayton,PHX,6,75,96.3,103.7,-7.4,67.7,2.33,19.3,14.8,68,39.3,0.1,48.6,50.4,104.68,41.1,J. Crowder , C. Payne , M. Bridges , L. Shamet , D. Ayton
L. James - R. Westbrook - S. Johnson - M. Monk - A. Reaves,LAL,10,75,118,108,10,58.9,2.53,19.5,22.2,70,48.8,0.1,55.9,60.4,103.85,57.8,L. James , R. Westbrook , S. Johnson , M. Monk , A. Reaves
R. Gay - M. Conley - R. Gobert - J. Clarkson - D. House Jr.,UTA,8,75,95.2,83.1,12,57.7,1.36,13.5,30.9,73.2,52.4,0.1,43.5,49,104.47,62.1,R. Gay , M. Conley , R. Gobert , J. Clarkson , D. House Jr.
B. Beal - K. Caldwell-Pope - R. Neto - K. Kuzma - D. Gafford,WAS,20,74,105.8,113.2,-7.4,56.3,1.71,17.1,29.2,61.3,44,0.1,53.8,56.5,101.86,45.6,B. Beal , K. Caldwell-Pope , R. Neto , K. Kuzma , D. Gafford
B. Bogdanovic - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,18,74,115,97.6,17.4,56.1,1.76,17.1,27.8,71.9,52.2,0.1,57.5,61,105.59,58.5,B. Bogdanovic , R. Gobert , J. Ingles , R. O'Neale , D. Mitchell
B. McLemore - R. Covington - J. Nurkic - A. Simons - N. Little,POR,6,74,126.2,98.7,27.5,66.7,2.59,20.9,25.4,71.1,50,0.1,61.4,63.8,97.61,61.2,B. McLemore , R. Covington , J. Nurkic , A. Simons , N. Little
E. Gordon - C. Wood - K. Porter Jr. - G. Mathews - J. Tate,HOU,7,74,122.5,100.6,21.9,68.6,2.09,21.5,22.4,74.1,50.7,0.1,63.9,65.6,103.84,60.1,E. Gordon , C. Wood , K. Porter Jr. , G. Mathews , J. Tate
J. Harden - D. Green - T. Harris - J. Embiid - T. Maxey,PHI,12,74,120,111,9,76.1,2.13,22.9,27.4,68.8,50.4,0.2,62.1,65.7,100.35,56.3,J. Harden , D. Green , T. Harris , J. Embiid , T. Maxey
K. Caldwell-Pope - R. Neto - K. Kuzma - D. Gafford - C. Kispert,WAS,12,74,120.5,129.5,-9,70,1.75,21.9,30.2,58.9,45.6,0.2,62,65.3,101.44,49.9,K. Caldwell-Pope , R. Neto , K. Kuzma , D. Gafford , C. Kispert
K. Caldwell-Pope - R. Neto - K. Kuzma - T. Bryant - C. Kispert,WAS,11,74,103.2,105.3,-2.1,56.5,1.4,16.8,25.4,83.3,55.4,0.2,53.9,57.7,100.15,52.8,K. Caldwell-Pope , R. Neto , K. Kuzma , T. Bryant , C. Kispert
L. Williams - D. Gallinari - C. Capela - D. Wright - C. Reddish,ATL,10,74,109.6,98.1,11.5,64.1,2.28,19,24,71.3,48.4,0.1,54.7,57.5,102.07,55.8,L. Williams , D. Gallinari , C. Capela , D. Wright , C. Reddish
M. Conley - H. Whiteside - B. Bogdanovic - R. O'Neale - D. Mitchell,UTA,15,74,130.7,113.1,17.6,54.3,1.81,17.7,38.5,84.8,61.8,0.1,62.3,66.7,98.92,56.7,M. Conley , H. Whiteside , B. Bogdanovic , R. O'Neale , D. Mitchell
P. Beverley - K. Towns - M. Beasley - A. Edwards - J. McDaniels,MIN,24,74,113.4,101.2,12.2,61.9,2.17,17.8,20.5,69.3,44.4,0.1,55.9,60.4,108.08,52.6,P. Beverley , K. Towns , M. Beasley , A. Edwards , J. McDaniels
D. Gallinari - B. Bogdanovic - D. Wright - K. Huerter - O. Okongwu,ATL,12,73,112.8,103.4,9.5,68.4,2.6,18.1,34.9,73.6,52.5,0.1,49.6,53.8,98.07,51.6,D. Gallinari , B. Bogdanovic , D. Wright , K. Huerter , O. Okongwu
H. Barnes - M. Harkless - R. Holmes - T. Haliburton - D. Mitchell,SAC,8,73,106,103.9,2,66.1,1.86,18.6,25.6,79.7,50,0.1,51.1,54.5,99.85,49.7,H. Barnes , M. Harkless , R. Holmes , T. Haliburton , D. Mitchell
J. Richardson - D. Murray - J. Poeltl - K. Johnson - D. Vassell,SAS,9,73,115.6,107.9,7.7,57.1,1.57,17.1,31.9,66.2,49.7,0.1,54.6,59.9,100.27,54.5,J. Richardson , D. Murray , J. Poeltl , K. Johnson , D. Vassell
K. Caldwell-Pope - R. Neto - K. Porzingis - K. Kuzma - C. Kispert,WAS,6,73,110.6,108.7,1.9,59,1.8,17.4,27.4,83.1,56,0.1,53.9,57.4,98.97,52.7,K. Caldwell-Pope , R. Neto , K. Porzingis , K. Kuzma , C. Kispert
R. Covington - L. Kennard - I. Hartenstein - A. Coffey - T. Mann,LAC,15,73,100,100.6,-0.6,64.4,1.23,17.7,33.3,74.1,56.8,0.2,53.3,58.3,102.77,57.2,R. Covington , L. Kennard , I. Hartenstein , A. Coffey , T. Mann
K. Oubre Jr. - T. Rozier - M. Bridges - P. Washington - L. Ball,CHA,19,72,111.5,103.6,7.9,63.1,2.73,17.2,29.7,77.3,49.7,0.1,49.3,55.7,114.27,52.2,K. Oubre Jr. , T. Rozier , M. Bridges , P. Washington , L. Ball
T. Lyles - H. Diallo - K. Hayes - S. Bey - C. Cunningham,DET,11,72,107.1,119.1,-12,66.7,2.1,19.4,23.5,71,45.3,0.1,52.2,54.4,103.4,42.7,T. Lyles , H. Diallo , K. Hayes , S. Bey , C. Cunningham
C. McCollum - T. Snell - L. Nance Jr. - A. Simons - N. Little,POR,10,71,110.9,102.1,8.7,58.9,1.94,16.7,34.6,79.7,54.9,0.1,52.7,55,93.47,49.8,C. McCollum , T. Snell , L. Nance Jr. , A. Simons , N. Little
N. Vucevic - Z. LaVine - T. Brown Jr. - C. White - A. Dosunmu,CHI,18,71,110.5,124.4,-13.9,51.5,1.62,17.2,18.6,83.6,51.7,0.1,60.2,63.5,104.45,43.8,N. Vucevic , Z. LaVine , T. Brown Jr. , C. White , A. Dosunmu
D. Murray - J. Poeltl - L. Walker IV - K. Johnson - D. Vassell,SAS,21,70,110.7,115.5,-4.8,59.7,2.64,18.5,21.9,70.1,48.2,0.1,57.9,60.9,101.83,52,D. Murray , J. Poeltl , L. Walker IV , K. Johnson , D. Vassell
G. Temple - J. Valanciunas - B. Ingram - D. Graham - H. Jones,NOP,11,70,104.2,110.1,-5.9,64.8,1.94,18,22.1,80,50.4,0.1,50.8,55.6,97.55,52.7,G. Temple , J. Valanciunas , B. Ingram , D. Graham , H. Jones
J. Holiday - M. Turner - K. Sykes - D. Sabonis - D. Washington Jr.,IND,5,70,104.1,110.9,-6.7,70.9,1.77,19.7,19.7,72.9,43.8,0.2,54.5,56.5,100.29,44,J. Holiday , M. Turner , K. Sykes , D. Sabonis , D. Washington Jr.
K. Lowry - P. Tucker - D. Dedmon - D. Robinson - G. Vincent,MIA,8,70,116.1,89.4,26.7,67.2,1.7,20.2,25.4,78.1,52.9,0.2,60.2,61.6,94.79,59.4,K. Lowry , P. Tucker , D. Dedmon , D. Robinson , G. Vincent
P. Tucker - J. Butler - D. Dedmon - D. Robinson - T. Herro,MIA,22,70,121.6,105.6,16,60,2,18,39.1,77.8,58.3,0.1,54.1,60.5,96.82,58.5,P. Tucker , J. Butler , D. Dedmon , D. Robinson , T. Herro
H. Barnes - M. Harkless - J. Holiday - D. Sabonis - D. Fox,SAC,5,69,111.4,127.7,-16.2,56.5,1.84,19,15.8,77.8,45.9,0.1,59.9,61.2,98.31,41.8,H. Barnes , M. Harkless , J. Holiday , D. Sabonis , D. Fox
H. Barnes - R. Holmes - D. Fox - C. Metu - T. Haliburton,SAC,7,69,98.6,105.5,-6.9,47.5,1.27,14.6,26.3,74.2,48.6,0.2,47.8,50.2,100.17,46.2,H. Barnes , R. Holmes , D. Fox , C. Metu , T. Haliburton
J. Crowder - D. Booker - M. Bridges - D. Ayton - C. Johnson,PHX,5,69,131.7,120.3,11.4,63.4,3.21,22.8,18.5,64.6,43.7,0.1,65.7,69,99.25,56.4,J. Crowder , D. Booker , M. Bridges , D. Ayton , C. Johnson
L. Markkanen - D. Garland - I. Okoro - L. Stevens - E. Mobley,CLE,7,69,120.6,108.5,12.1,66.2,4.27,23.7,16.4,78,46.7,0.1,60.8,62,98.34,53.7,L. Markkanen , D. Garland , I. Okoro , L. Stevens , E. Mobley
W. Barton - A. Gordon - N. Jokic - M. Morris - B. Hyland,DEN,12,69,125,113.1,11.9,66.2,3.07,20.7,24.3,72.2,48.6,0.1,58.4,62.2,102.21,54.6,W. Barton , A. Gordon , N. Jokic , M. Morris , B. Hyland
C. Anthony - R. Westbrook - A. Bradley - A. Davis - M. Monk,LAL,14,68,99.4,86.8,12.5,59.3,1.52,15.5,26,75.6,52.1,0.1,48.8,53.9,107.73,62.4,C. Anthony , R. Westbrook , A. Bradley , A. Davis , M. Monk
C. Paul - J. Crowder - F. Kaminsky - D. Booker - M. Bridges,PHX,7,68,127.1,102.1,25,62.2,3.83,23.4,13.2,68.4,45.7,0.1,66.7,68.5,101.8,62.1,C. Paul , J. Crowder , F. Kaminsky , D. Booker , M. Bridges
D. DeRozan - Z. LaVine - A. Caruso - L. Ball - T. Bradley,CHI,5,68,124.8,94.1,30.7,56.7,2.38,20,25,71.4,50,0.1,62.7,64.3,96.57,64.2,D. DeRozan , Z. LaVine , A. Caruso , L. Ball , T. Bradley
G. Harris - M. Bamba - W. Carter Jr. - F. Wagner - J. Suggs,ORL,8,68,102.7,100.7,2.1,54.4,1.82,16.4,17.6,84.8,53.7,0.1,52.8,55.6,103.53,50.1,G. Harris , M. Bamba , W. Carter Jr. , F. Wagner , J. Suggs
A. Drummond - G. Niang - F. Korkmaz - S. Milton - M. Thybulle,PHI,10,67,109.6,91,18.6,68.3,1.78,20.4,22.4,66.7,45.8,0.2,58.6,60.6,103.94,61.9,A. Drummond , G. Niang , F. Korkmaz , S. Milton , M. Thybulle
A. Horford - J. Brown - J. Tatum - D. White - G. Williams,BOS,8,67,133.3,119.4,13.9,65.2,3.07,22.5,20,66.2,46.1,0.1,65.2,69.6,99.44,58.5,A. Horford , J. Brown , J. Tatum , D. White , G. Williams
H. Barnes - R. Holmes - B. Hield - D. Fox - T. Haliburton,SAC,17,67,115.7,123.1,-7.4,58.5,1.55,15.2,30.3,62.9,47.1,0.1,52.6,61.1,106.55,50.6,H. Barnes , R. Holmes , B. Hield , D. Fox , T. Haliburton
L. Markkanen - J. Allen - C. Sexton - D. Garland - E. Mobley,CLE,6,67,95,94.3,0.7,67.3,1.42,18.7,28.6,64,46.9,0.2,50,51.8,101.1,52.2,L. Markkanen , J. Allen , C. Sexton , D. Garland , E. Mobley
M. Morris Sr. - R. Jackson - I. Zubac - L. Kennard - T. Mann,LAC,14,67,93.4,105.3,-11.9,45.3,1.71,13.3,26,76.9,51.6,0.1,45.3,46.8,96.05,44.3,M. Morris Sr. , R. Jackson , I. Zubac , L. Kennard , T. Mann
A. Burks - E. Fournier - R. Barrett - O. Toppin - J. Sims,NYK,7,66,105.2,111.3,-6.1,69.4,1.62,18.7,21.7,74.6,47.9,0.2,56.2,58.5,97.87,45.3,A. Burks , E. Fournier , R. Barrett , O. Toppin , J. Sims
B. Beal - R. Neto - M. Harrell - K. Kuzma - D. Avdija,WAS,17,66,101.4,102.1,-0.7,67.2,1.58,20.8,16.7,76,52.8,0.2,63.1,64.3,106.67,56.6,B. Beal , R. Neto , M. Harrell , K. Kuzma , D. Avdija
D. Schroder - M. Smart - J. Brown - J. Tatum - R. Williams III,BOS,11,66,105.6,99.3,6.3,57.7,1.88,15.5,28,73.2,50,0.1,48,52.8,102.97,56.8,D. Schroder , M. Smart , J. Brown , J. Tatum , R. Williams III
D. DeRozan - N. Vucevic - Z. LaVine - D. Jones Jr. - L. Ball,CHI,7,65,105.9,109,-3.1,59.6,3.44,17,20.3,77.3,46.2,0.1,46.5,51.2,99.72,46,D. DeRozan , N. Vucevic , Z. LaVine , D. Jones Jr. , L. Ball
J. Valanciunas - J. Hart - D. Graham - N. Alexander-Walker - H. Jones,NOP,15,65,129.7,110.6,19.1,70.3,4,23.9,31.8,78.8,55.3,0.1,61.4,63.4,105.6,59.4,J. Valanciunas , J. Hart , D. Graham , N. Alexander-Walker , H. Jones
M. Harrell - K. Oubre Jr. - T. Rozier - M. Bridges - C. Martin,CHA,19,65,118.6,119.5,-0.9,65.5,2.53,20.7,29.3,76.9,54.5,0.1,58.7,60.9,96.92,51.1,M. Harrell , K. Oubre Jr. , T. Rozier , M. Bridges , C. Martin
