RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
260,Patrick McCaw,GSW,22,57,41,16,16.9,106.4,109.8,-3.5,11.3,1.98,22.4,1.7,6.5,4.2,11.4,45.1,47.7,12.5,100.58,4.6,2007
260,Rudy Gay,SAS,31,57,36,21,21.6,106.4,103.9,2.5,9.7,0.94,9.7,6,17.5,11.7,10.4,50.6,54.5,23.7,97.08,12.5,2499
260,Tim Hardaway Jr.,NYK,26,57,19,38,33.1,107.9,109.8,-1.9,12.3,1.68,13.1,1.6,9.9,5.7,7.8,49.6,53.3,22.9,99.13,9.1,3893
267,Andrew Harrison,MEM,23,56,17,39,23.7,101.3,108.5,-7.3,22.2,2.19,23.4,1.7,8.5,5.1,10.7,47.7,53.4,19.5,94.79,8.3,2614
267,Ben McLemore,MEM,25,56,7,49,19.5,97.9,111.4,-13.5,7.8,0.84,10,3,10.1,6.4,11.9,49.5,52.6,18.2,97.99,5.6,2219
267,Rudy Gobert,UTA,26,56,37,19,32.4,107.7,98.3,9.4,6.8,0.75,10.5,9.3,23.4,16.5,14.1,62.2,65.7,16.3,97.87,14.7,3700
267,Tyler Dorsey,ATL,22,56,15,41,17.4,101.5,108.7,-7.1,12.8,2.14,15.1,1.6,11.2,6.4,7.1,47.1,49.4,19.3,100.73,7,2043
271,Cristiano Felicio,CHI,25,55,13,42,17.8,94.8,111.2,-16.4,9.3,1.02,15.3,7.6,15.8,11.4,15,59.1,61.4,13.3,98.9,8.2,2012
271,JaMychal Green,MEM,28,55,11,44,28,102.5,110.5,-8,8.2,1.04,11.4,9.6,21.8,15.5,11,50.1,53,17.8,95.25,10.1,3057
271,Joe Johnson,HOU,37,55,35,20,21.9,101.3,104.9,-3.6,10.9,1.69,16.2,1.1,13,7,9.6,46.1,49,15.7,98.17,7,2468
271,Joffrey Lauvergne,SAS,26,55,30,25,9.7,100.5,106.3,-5.8,12.1,1.24,14.3,11.8,20.7,16.2,11.5,51.6,53.6,19.2,100.56,11.9,1118
271,Miles Plumlee,ATL,29,55,19,36,16.7,99.1,106.4,-7.3,7.4,0.71,14.2,8.2,16,12.1,19.9,58.3,57.4,12.7,100.64,7.1,1916
271,Nikola Mirotic,NOP,27,55,34,21,27.2,109.6,105.4,4.2,7.9,1.29,9,3.8,21.3,12.7,7,54.6,57.7,22.3,103.04,13,3214
271,Tony Parker,SAS,36,55,32,23,19.5,104.5,105.8,-1.2,28.2,2.87,28.4,0.7,8.3,4.5,9.9,47.2,49.8,20.1,96.93,9.4,2170
278,Devin Booker,PHX,21,54,16,38,34.5,102.9,112.2,-9.3,23.3,1.3,15.5,1.3,11.2,6.2,11.9,50.1,56.1,30.1,103.68,12.3,4036
278,Hassan Whiteside,MIA,29,54,30,24,25.3,102.1,105,-2.8,6.8,0.59,6.8,12.1,31.7,21.8,11.5,54.2,57.3,23.5,98.25,17.6,2792
278,Malcolm Delaney,ATL,29,54,16,38,18.8,101.9,106.4,-4.5,24.4,2.47,29.4,0.9,9,4.9,11.9,46.3,51.9,16.6,99.77,8.1,2104
278,Marcus Morris Sr.,BOS,28,54,34,20,26.7,106,105.3,0.7,8.2,1.11,8.9,2.9,16.6,9.7,8,49.9,54.1,22.2,98.49,10.6,2959
278,Marcus Smart,BOS,24,54,38,16,29.9,105.8,99.6,6.2,23.4,2.01,26.9,2.6,8.5,5.6,13.4,44,47.9,18.7,99.07,7.5,3334
278,Noah Vonleh,CHI,22,54,24,30,16.2,102.5,104.6,-2.1,5.9,1.1,10.5,7.4,26.5,16.7,9.5,48.7,50.9,14.2,98.37,10.8,1794
278,Paul Zipser,CHI,24,54,17,37,15.3,97.7,109.9,-12.2,8.6,1.07,13.7,1.5,14.7,7.8,12.8,42.5,44.5,15.6,96.96,4.2,1658
278,Shane Larkin,BOS,25,54,39,15,14.3,99,98.6,0.5,21,2.97,26.6,1.9,10.1,5.9,9,45.4,49.1,15.3,96.81,8.4,1565
278,Sterling Brown,MIL,23,54,26,28,14.4,102.5,105,-2.5,4.9,1,9.4,3.5,14.7,9.1,9.4,47.8,50.3,13.5,97.83,6.3,1578
278,Tyler Ennis,LAL,23,54,22,32,12.7,101.2,103,-1.7,23.4,2.76,27.6,2.6,10.1,6.5,10,45.1,47.3,16.9,101.29,8.1,1444
288,Arron Afflalo,ORL,32,53,16,37,12.9,100.9,107.6,-6.8,6.6,1.43,13.3,0.6,8.2,4.6,9.3,48.5,51.6,12.7,97.79,4.2,1388
288,Channing Frye,LAL,35,53,28,25,13.1,111.9,103.7,8.2,7.7,1.81,13.7,1.9,16.4,9.7,7.6,58.3,59.9,15.1,100.41,9.2,1451
288,Dwayne Bacon,CHA,22,53,25,28,13.5,104.6,104.7,-0.2,7.7,1.65,14.6,0.5,15.8,8.1,8.8,40.4,43.1,13,101.49,5.8,1514
288,Joe Young,IND,26,53,28,25,10.5,99.9,106.7,-6.8,10.3,1.5,14.9,2,9.1,5.5,9.9,49.7,52.1,16.9,98.73,7,1160
288,Mike Muscala,ATL,26,53,14,39,20,103.5,107.9,-4.4,7.4,1.21,11.8,4.9,15.2,10,9.7,55.8,59.7,14.9,102.51,9.6,2275
288,Omri Casspi,GSW,30,53,40,13,14,106.5,103.4,3.2,9.9,1.38,15.7,4.4,20.5,13.2,11.4,60.4,63.2,15.7,102.01,11.9,1577
288,T.J. Leaf,IND,21,53,31,22,8.7,101.4,113.1,-11.7,2.8,0.9,5.6,5.8,11.9,8.7,6.2,53.7,54.5,13.6,100.13,6.1,972
288,Tristan Thompson,CLE,27,53,27,26,20.2,107.7,113.2,-5.5,4.3,0.92,9.8,11.3,21,16.1,10.7,56.2,56.9,12.1,99.74,8.5,2221
296,Cheick Diallo,NOP,21,52,29,23,11.2,102.7,110,-7.4,4.8,0.68,7.6,7.9,26.2,17.3,11.2,58,61.9,16.8,103.07,11.8,1241
296,Frank Mason III,SAC,24,52,17,35,18.9,103.7,105.4,-1.7,23.3,2.26,22.9,3,10.7,6.7,10.1,42,48,22.6,94.37,9.1,1934
296,Kris Dunn,CHI,24,52,19,33,29.3,102.5,110.6,-8,31.9,2.07,26.3,1.5,13.1,7.1,12.7,46.2,48.8,24.5,100.45,9.5,3182
296,Lonzo Ball,LAL,20,52,24,28,34.2,104.7,105.3,-0.6,28.8,2.76,34,3.6,15.3,9.5,12.3,44,44.4,16.9,102.97,9.8,3821
296,Marreese Speights,ORL,30,52,15,37,13,104.9,103.4,1.6,10.4,1,8.8,3,15.2,9.3,8.8,51.9,53.9,26.5,99.52,8.9,1401
296,Michael Carter-Williams,CHA,26,52,23,29,16.1,103.5,106.9,-3.5,21.4,2.23,26.4,4,13.1,8.1,11.8,36.2,44.6,16.6,97.75,7,1699
296,Nene,HOU,35,52,42,10,14.6,115.2,98.1,17.1,9.3,1.18,12.3,7.4,15.6,11.6,10.4,56.9,59.4,18.3,102.06,9.2,1607
296,Sean Kilpatrick,CHI,28,52,22,30,12.3,101.7,110.3,-8.6,12.1,1.21,11.2,0.7,13.1,6.6,9.3,45.2,50.7,24.2,99.97,8.6,1334
296,Timothe Luwawu-Cabarrot,PHI,23,52,29,23,15.5,102.6,102.7,-0.1,9.8,1.42,14,1.7,6.4,4.1,9.9,47.4,51.1,16.8,102.87,4.1,1727
296,Tyreke Evans,MEM,28,52,19,33,30.9,106.5,106.4,0.1,30.4,2.3,21,2.7,13.7,8.3,9.1,52.3,56.1,27.7,95.78,16,3218
306,Greg Monroe,BOS,28,51,21,30,20.4,100.9,110.5,-9.6,18.9,1.21,17.6,10.4,24.4,17.2,14.5,56.5,59.8,21.8,99.86,15.3,2163
306,Jason Terry,MIL,40,51,27,24,16,107,105.5,1.5,9.8,2.36,24.6,0.6,5.6,3.1,10.4,51.3,52.5,9.7,99.4,4.7,1682
306,Stephen Curry,GSW,30,51,41,10,32,120.6,107.7,13,27.2,2.03,21.4,2.4,12.4,7.9,10.6,61.8,67.5,29,104.92,16.5,3575
306,Tarik Black,HOU,26,51,40,11,10.5,97.7,105,-7.3,4.2,0.37,6.5,10.8,18.1,14.4,17.4,59.4,58.2,14.7,101.28,7.3,1136
310,Jameer Nelson,DET,36,50,25,25,20.3,103.1,108.7,-5.7,25.5,2.67,35.9,1.3,8.8,5.2,13.4,47.3,48.9,13.7,100.34,6.5,2124
310,Luke Babbitt,MIA,29,50,15,35,14.3,105.6,108.3,-2.7,6.4,1.63,11.3,1,12.3,6.7,6.9,56.3,57.6,14.7,100.16,6.8,1495
312,Lucas Nogueira,TOR,25,49,36,13,8.5,105.5,96.2,9.3,7.4,1.38,16.9,4.4,16,10.3,12.3,64.4,66.1,11.4,99.77,10.6,872
313,Abdel Nader,BOS,24,48,33,15,10.9,97.1,107.3,-10.3,7.8,0.76,11.5,2.4,11.1,6.7,15,41.3,43.9,16.2,100.46,3.3,1093
313,D'Angelo Russell,BKN,22,48,16,32,25.7,105.2,112.4,-7.2,34.8,1.69,22.2,2.3,12.2,7.2,13.1,48.1,50.9,29.5,103.04,10.9,2652
313,DeMarcus Cousins,NOP,27,48,27,21,36.2,108.5,106.6,1.9,24.1,1.06,16.8,6.5,29.2,18.3,15.8,53,58.3,31.8,100.29,16.7,3634
313,Jared Dudley,PHX,32,48,7,41,14.3,106.6,106.4,0.1,15.3,2.79,32,1.1,12.6,6.7,11.5,51.2,55.3,10.2,100.97,6.2,1444
313,Jawun Evans,LAC,21,48,24,24,16.2,106.2,104.1,2.1,17.7,2.27,24,1.1,9.2,5.3,10.6,38.1,42.1,17,103.27,4.6,1661
313,Kristaps Porzingis,NYK,22,48,22,26,32.4,107.1,106.7,0.4,6.3,0.61,4.9,3.9,15.4,9.8,8,48.9,53.9,30.5,97.78,12.5,3165
313,Malcolm Brogdon,MIL,25,48,25,23,29.9,107.1,109.2,-2.1,16.5,2.3,20.1,1.7,9.7,5.8,8.7,54.7,57.8,18.9,97.05,9.4,2903
313,Richaun Holmes,PHI,24,48,30,18,15.5,104.1,105.7,-1.6,12.2,2.44,17.5,7.4,18.2,13.1,7.2,56.8,58.5,15.9,103.41,11.5,1601
313,Willy Hernangomez,CHA,24,48,20,28,10.3,103.2,103.1,0.1,10.9,0.94,12.1,11.5,24.8,17.9,12.8,57,60.4,20.3,101.23,13.4,1042
322,Avery Bradley,LAC,27,46,22,24,31.2,104,108.3,-4.2,10.5,0.93,11,1.4,6.8,4,11.8,47.4,49.6,22.9,97.72,6,2918
322,Tyson Chandler,PHX,35,46,15,31,25,100.9,111.1,-10.2,6.5,0.9,15.4,10.9,24.1,17.4,17.2,64.7,65.8,10.5,100.63,10.8,2413
324,Milos Teodosic,LAC,31,45,29,16,25.2,109.8,107.4,2.4,25.2,2.15,30.4,1.4,9,5.4,14.1,54.2,56.4,17.8,101.75,7.9,2418
324,Reggie Jackson,DET,28,45,27,18,26.7,107.1,106.6,0.4,33.1,2.4,24.5,2.3,8.4,5.2,10.2,47.1,51.6,26.5,96.84,10.8,2425
326,Damyean Dotson,NYK,24,44,11,33,10.8,98.6,101.4,-2.8,9.8,1.82,14.3,1.8,14.2,8.2,7.8,51.6,53.2,16.9,99.73,9.2,980
327,Ivica Zubac,LAL,21,43,19,24,9.5,99.8,94.7,5,9.5,0.96,12.8,10.1,16.8,13.5,13.3,50,55.7,17.2,102.02,10.8,870
327,Shabazz Muhammad,MIL,25,43,25,18,9.7,103,115.7,-12.7,5.5,2.33,6.1,5.7,13.6,9.5,2.6,46.5,51,22.5,99.74,9,866
329,Khem Birch,ORL,25,42,14,28,13.8,104.9,104,0.8,8.8,1.62,16.2,11.4,19.1,15.2,10,54,58.2,13.1,97.3,10.9,1173
329,Marcus Georges-Hunt,MIN,24,42,24,18,5.3,105.5,109.9,-4.4,4.5,2.33,10.4,3,4.3,3.6,4.5,47.9,51.5,11.1,102.48,1.7,473
329,Willie Reed,DET,28,42,20,22,10.2,107.8,105.1,2.8,3.5,0.53,5.7,8,20.5,14.2,10.9,67.4,67.1,15.9,103.72,11.5,920
332,Gerald Green,HOU,32,41,33,8,22.7,107.3,102.7,4.6,4.5,0.81,5.1,1.6,12.4,6.9,6.3,54,56.6,21.9,99.52,8.8,1929
332,John Wall,WAS,27,41,23,18,34.4,109.8,106.1,3.8,42.5,2.49,29.7,1.6,8.8,5.3,11.9,46.6,51.5,28.1,100.44,13,2958
332,Nik Stauskas,BKN,24,41,14,27,12.8,99.7,104.3,-4.6,11.5,1.5,16.9,0.7,10.7,5.7,11.3,51.9,54.3,15.9,99.94,7.2,1086
332,Raul Neto,UTA,26,41,28,13,12.2,104.9,95.4,9.5,23,2.08,27.1,1.4,7.9,4.8,13,52,55,17.3,100.31,8.8,1051
336,Andre Roberson,OKC,26,39,24,15,26.6,106.7,97.3,9.4,5.9,1.53,18,6.8,10.9,8.8,11.7,56.2,54.3,8.5,96.82,6.5,2087
336,Boban Marjanovic,LAC,29,39,18,21,8.7,109.8,103.5,6.3,10,0.61,8.8,15.1,27.4,21.5,14.4,53.4,61.6,27.6,102.36,16.6,725
336,Jerryd Bayless,PHI,29,39,21,18,23.7,102.2,105.5,-3.4,8.5,1.17,14.1,1.6,6.6,4.1,12,51.9,54.6,14.6,102.99,4.7,1983
336,Torrey Craig,DEN,27,39,22,17,16.1,108,110.9,-2.9,5.4,1.25,12.8,6.4,13.4,10,10.2,51.5,53.5,11.6,100.03,5.6,1300
336,Tyler Cavanaugh,ATL,24,39,11,28,13.3,105,107.1,-2.1,7.6,2.08,13.4,8.1,17.1,12.2,6.5,54.6,56.7,13.9,101.19,8.2,1092
341,C.J. Williams,LAC,28,38,17,21,18.6,105.4,106.7,-1.2,8.6,2.15,16,1.7,5.8,3.8,7.5,49.7,51.2,13.4,100.35,5.3,1470
341,Henry Ellenson,DET,21,38,21,17,8.7,97.5,97,0.5,9.8,1.11,10.2,2.9,20.8,11.8,9.1,43.2,47.6,23.3,100.62,9.6,685
341,Justin Anderson,PHI,24,38,27,11,13.7,98.3,105.4,-7.2,7.8,1.56,9.6,4.6,12,8.4,6.2,51.5,54,18.8,101.75,8.7,1099
341,Matthew Dellavedova,MIL,27,38,21,17,18.7,104.2,109.7,-5.5,29.6,2.96,40.8,2.1,7.5,4.7,13.8,45.7,50,13.4,97.01,6.1,1440
341,Paul Millsap,DEN,33,38,22,16,30.1,111.8,107.8,3.9,13.9,1.44,15.4,5.8,15.3,10.7,10.7,50.9,54.9,21.7,98.06,10.5,2340
341,Thabo Sefolosha,UTA,34,38,16,22,21.2,104.6,100.8,3.8,6.6,1.1,10.1,3.8,17,10.4,9.1,55.8,59.1,16.2,98.47,11.4,1649
347,Alex Caruso,LAL,24,37,16,21,15.2,100.5,100.8,-0.3,18.5,1.79,30.4,2.6,8.6,5.6,17,48.7,51.9,12.8,102.64,6.2,1202
348,Al Jefferson,IND,33,36,17,19,13.4,105.4,107.2,-1.8,9.8,1.43,11.1,6.1,22.7,14.4,7.7,53.4,56.3,21.8,98.07,13.5,991
348,Chandler Parsons,MEM,29,36,12,24,19.2,105.7,111.7,-6,15.8,1.97,19.8,2.1,11.7,6.8,10,57.1,57.8,18,97.61,9.2,1406
348,Ivan Rabb,MEM,21,36,6,30,14.3,102.5,110.9,-8.4,9.5,0.91,13.6,10.2,21.6,15.7,14.9,56.6,59.9,16.7,98.87,11.1,1059
348,Johnny O'Bryant III,CHA,25,36,15,21,10.5,94.1,104.8,-10.7,6.7,0.93,6.6,6.3,17.3,11.2,7.1,43.9,47,21.9,100.8,8,795
348,Mike James,NOP,27,36,11,25,19.1,103.5,106.1,-2.6,27.9,2.57,23.6,1.7,10.4,6,9.2,42.4,46.9,23.7,105.83,10,1513
348,Trey Burke,NYK,25,36,10,26,21.8,111.1,115.3,-4.2,32.9,3.95,27.4,1.7,7.4,4.5,6.9,55.2,56.3,24.9,98.67,12.9,1607
354,Jake Layman,POR,24,35,22,13,4.6,94.7,106.2,-11.5,9.9,2.2,17.2,2.4,7.8,5,7.8,34,35.2,13.9,99.25,2.7,340
354,Wayne Selden,MEM,23,35,10,25,19.8,100.3,108.7,-8.4,15.4,1.22,15.9,2.3,6,4.1,13,52.2,55.1,21.2,100.36,7.2,1455
356,Cody Zeller,CHA,25,33,14,19,19,106.8,104.7,2.1,7.5,0.94,12.1,9.7,18.4,13.8,12.9,55.1,60.2,15.2,99.8,9.6,1302
356,Guerschon Yabusele,BOS,22,33,24,9,7.1,101,101.8,-0.8,10.7,1.33,16.2,6.5,15.2,10.5,12.1,52.5,55.9,14.6,99.96,8,488
356,Jason Smith,WAS,32,33,15,18,8.6,95.5,111.3,-15.8,8.4,0.88,9.2,6,12.2,9,10.5,40.9,45.5,20.4,102.74,4.6,616
356,Meyers Leonard,POR,26,33,17,16,7.7,103.3,112.1,-8.8,11,1.7,15.6,4.7,25.1,14.4,9.2,66,67.6,15.5,100.77,12,538
356,Quinn Cook,GSW,25,33,21,12,22.4,106.2,108.4,-2.2,17.9,2.78,23.2,1.4,9.4,5.5,8.3,57.5,59.3,17.6,98.82,8.7,1522
361,Aaron Brooks,MIN,33,32,19,13,5.9,98.5,115.7,-17.2,16.1,1.82,19,3.6,5.7,4.6,10.5,48.6,50.8,19.2,100.86,4.4,395
361,Ante Zizic,CLE,21,32,21,11,6.7,105.7,114.9,-9.1,3.9,0.45,5.3,11.2,17.9,14.5,11.7,73.1,74.6,17.1,101.27,13.2,453
361,Isaiah Thomas,LAL,29,32,15,17,26.9,107.9,114.8,-6.9,26.8,1.61,21,1.9,5.6,3.7,13.1,43.8,50.8,27.6,103.05,7.7,1854
361,Kenneth Faried,DEN,28,32,16,16,14.4,103.2,108.1,-5,6.4,0.78,8.5,13.5,19.3,16.2,10.8,51.4,55.2,17.3,98.71,10.8,950
361,Kobi Simmons,MEM,20,32,6,26,20.1,100.7,117.7,-17,15.7,1.55,21.8,2.1,6.2,4,14.1,45.2,49,16.3,97.89,4.6,1316
361,Kyle Collinsworth,DAL,26,32,9,23,15,105.3,107.4,-2.1,16.3,2.33,28.6,6,16.2,10.7,12.2,40.4,43.3,12.4,97.39,6.6,969
367,Dakari Johnson,OKC,22,31,21,10,5.2,98.2,87.3,10.9,8.3,2.67,13.3,9.9,11.1,10.5,5,56.4,57.5,13.9,98.01,8.9,328
367,Jabari Parker,MIL,23,31,16,15,24,105.9,109.7,-3.9,12.9,1.31,12.8,5.5,14.5,10,9.8,52.9,55,22.8,100.62,11.1,1555
367,Timofey Mozgov,BKN,31,31,12,19,11.6,93.4,106.2,-12.8,5,0.33,7.3,8.3,17.8,12.9,22,58.1,61.7,16.1,104.62,8.5,789
370,Dion Waiters,MIA,26,30,16,14,30.6,100.9,106.2,-5.3,21,1.61,18.1,0.9,7.8,4.3,11.2,46.1,48.7,25,96.49,7.6,1851
370,Nerlens Noel,DAL,24,30,6,24,15.7,93.8,106.1,-12.3,7,0.77,12.3,9.2,27.3,17.4,16,52.4,55.8,13.1,99.28,11.5,976
370,Tyrone Wallace,LAC,24,30,17,13,28.4,106.1,107.6,-1.5,11.5,1.54,17.7,2.4,9.1,5.8,11.5,46.6,51.7,15.9,103.25,6,1833
373,Dwight Buycks,DET,29,29,10,19,14.7,101,100.5,0.6,24,1.51,18.7,2.8,6.7,4.7,12.3,45.2,49.8,26.6,97.24,8.4,865
373,Ron Baker,NYK,25,29,12,17,13.3,107.1,103.9,3.2,16.1,2.61,34.3,1.4,6.4,4,13.1,43.2,50.4,10.2,98.64,5.8,786
375,Brandan Wright,HOU,30,28,11,17,13.6,103,97.7,5.3,5.6,1.63,9.5,8.6,16.1,12.4,5.8,57.8,59.6,14,97.98,14,778
375,Jahlil Okafor,BKN,22,28,7,21,12.6,92.6,115.2,-22.6,7,0.57,6.6,5.8,19,12.2,11.5,56.2,58.4,21.6,97.47,10.5,716
375,Ramon Sessions,WAS,32,28,10,18,14,99.9,110.7,-10.8,29.7,2.57,30.8,1.5,8.6,4.9,12,39.3,47.9,18.7,98.82,7.9,810
375,Rashad Vaughn,ORL,21,28,13,15,7.6,104.9,106.7,-1.8,9,2.17,16.7,1.6,8.5,5.2,7.7,53.6,54.6,13.7,97.15,6.3,427
379,Caleb Swanigan,POR,21,27,16,11,7,95.9,99,-3.1,12.4,0.78,14.1,7.5,20.7,13.9,18.2,40.8,44.9,18.9,98.99,5.4,391
379,Jonathan Isaac,ORL,20,27,11,16,19.8,93.2,101.8,-8.6,5.3,0.67,9,2.9,14.1,8.7,13.5,43.4,46.5,14.9,100.23,7.1,1116
381,DeAndre' Bembry,ATL,23,26,8,18,17.5,99.2,106.7,-7.5,16.6,1.04,20.5,1.7,14.2,7.9,19.7,45.7,47.7,17.9,100.86,6.3,955
381,Emeka Okafor,NOP,35,26,16,10,13.6,103,102.7,0.3,2.8,0.62,6.4,12,17.5,14.8,10.4,50.5,54.5,13.3,105.18,9.6,773
381,Malachi Richardson,TOR,22,26,8,18,12.4,100.2,108,-7.8,5.8,1.3,10.6,1.5,9.7,5.3,8.1,40,44.6,14.9,98.58,3.5,662
384,Alex Poythress,IND,24,25,10,15,4.2,102.8,115.8,-13,2.6,1,6.7,6.1,10.2,8,6.7,50,50,11.2,97.73,3.2,215
384,Cameron Payne,CHI,23,25,7,18,23.3,103.2,110.7,-7.5,29.4,3.14,30.5,2.7,8.9,5.6,9.7,48.6,49.8,18.3,100.37,8.8,1217
384,Derrick Rose,MIN,29,25,15,10,16.8,107.7,113.9,-6.2,13.6,1.06,13.2,3.3,5.3,4.3,12.5,45.4,50.7,24.5,102.47,6.8,896
384,Juancho Hernangomez,DEN,22,25,15,10,11.1,105.1,109.2,-4.2,6,1.33,11.9,6.2,13.9,9.8,8.9,48,51.1,13.4,99.44,6.1,574
388,Andrew Bogut,LAL,33,24,7,17,9,95.2,100.2,-5.1,9.9,0.79,25,10.4,22.3,16.2,31.7,68,69.6,8.5,101.59,8.1,455
388,John Holland,CLE,29,24,17,7,7.3,103.5,112.3,-8.8,4,0.63,6.4,3.6,10.4,7,10.3,38.1,41.7,17.8,101.12,3.4,369
388,Ryan Arcidiacono,CHI,24,24,6,18,12.7,100.2,102.5,-2.3,16.1,2.69,38,0.3,7.7,3.9,14.1,52.4,55,8.1,100.14,5.7,630
388,Terrence Ross,ORL,27,24,10,14,25,103.9,107.7,-3.8,8.8,1.31,14,1.6,10.2,5.9,10.7,47.6,50.5,16.6,102.21,6.1,1279
388,Zach LaVine,CHI,23,24,9,15,27.3,102.6,114.7,-12.1,18.7,1.67,14,1.3,13.8,7.1,8.3,44.2,49.9,29,100.31,9.2,1369
393,Danuel House Jr.,PHX,25,23,6,17,17.5,106.7,103.4,3.2,9.2,2.27,14.1,3.2,14,8.8,6.2,49.2,53.3,16,100.74,9.1,841
393,Gary Payton II,LAL,25,23,10,13,9.6,109.9,104.9,4.9,13,3,19.8,5.6,14.4,9.8,6.6,44.6,44.3,16.2,100.19,5.8,456
393,Glenn Robinson III,IND,24,23,14,9,14.7,103.3,103.9,-0.6,6.8,3.4,15.2,3,7.8,5.2,4.5,50.6,52.9,11.9,98.83,7.1,697
