RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,%FGA 2PT,%FGA 3PT,%PTS 2PT,%PTS 2PT MR,%PTS 3PT,%PTS FBPS,%PTS FT,%PTS OFFTO,%PTS PITP,2FGM %AST,2FGM %UAST,3FGM %AST,3FGM %UAST,FGM %AST,FGM %UAST
385,Trevor Ariza,MIA,36,30,17,13,28,40.7,59.3,34.8,0.7,53.2,17.7,12,18.1,34,77.6,22.4,94,6,85.9,14.1
395,JaKarr Sampson,IND,28,29,14,15,10.9,86.7,13.3,79.1,6,6.7,8.2,14.2,11.9,73.1,69.8,30.2,100,0,71.4,28.6
395,Juwan Morgan,UTA,24,29,24,5,5.1,56.7,43.3,57.1,0,34.3,11.4,8.6,8.6,57.1,70,30,100,0,78.6,21.4
397,Al Horford,OKC,35,28,11,17,27.9,57.8,42.2,53.3,12.1,42.2,2.5,4.5,12.8,41.2,56.6,43.4,92.9,7.1,69.1,30.9
397,Jarrell Brantley,UTA,25,28,23,5,4.9,46.2,53.8,40.6,0,56.3,10.9,3.1,6.3,40.6,30.8,69.2,91.7,8.3,60,40
397,Otto Porter Jr.,ORL,28,28,12,16,21.7,54.2,45.8,43.5,13.3,43.2,10.3,13.3,11.8,30.3,61,39,97.4,2.6,75.5,24.5
400,Avery Bradley,HOU,30,27,6,21,22.3,40.9,59.1,35.8,5.8,57.2,10.4,7,12.7,30.1,71,29,93.9,6.1,82.8,17.2
400,E'Twaun Moore,PHX,32,27,20,7,14.4,71.1,28.9,66.2,10.5,24.8,3,9,15.8,55.6,43.2,56.8,90.9,9.1,52.7,47.3
400,Eric Gordon,HOU,32,27,10,17,29.2,42.8,57.2,37.4,0,43,6.4,19.6,13.9,37.4,31.1,68.9,75.4,24.6,50.3,49.7
400,Jahlil Okafor,DET,25,27,5,22,12.9,91.2,8.8,84.1,5.5,4.1,3.4,11.8,10.3,78.6,47.5,52.5,100,0,49.2,50.8
400,Jalen Smith,PHX,21,27,19,8,5.8,66,34,67.9,3.8,22.6,7.5,9.5,3.8,64.2,77.8,22.2,100,0,81.8,18.2
400,Paul Watson,TOR,26,27,13,14,11,22,78,14.4,0,81.1,10.8,4.5,23.4,14.4,37.5,62.5,86.7,13.3,76.3,23.7
406,Anthony Gill,WAS,28,26,11,15,8.4,60,40,57.5,0,26.3,2.5,16.2,15,57.5,78.3,21.7,85.7,14.3,80,20
406,Cam Reddish,ATL,21,26,10,16,28.9,52.1,47.9,43.2,4.1,33.9,8.6,22.9,17.8,39,60.3,39.7,93.9,6.1,71.9,28.1
406,Justise Winslow,MEM,25,26,13,13,19.5,74.3,25.7,71.9,10.1,16.9,26.4,11.2,19.1,61.8,51.6,48.4,100,0,58.1,41.9
406,Kevin Porter Jr.,HOU,21,26,4,22,32.1,56.1,43.9,49.2,8.4,34.8,10.4,16,16.5,40.8,17.9,82.1,40,60,25,75
406,Killian Hayes,DET,19,26,6,20,25.8,64.2,35.8,58,9.1,34.1,5.1,7.9,14.2,48.9,23.5,76.5,85,15,40.8,59.2
406,LaMarcus Aldridge,BKN,35,26,15,11,25.9,73,27,61.9,37.5,26.4,2.6,11.7,9.9,24.4,68.8,31.2,96.8,3.2,75,25
406,Paul Reed,PHI,22,26,17,9,6.8,92.3,7.7,95.5,9.1,0,4.5,4.5,25,86.4,66.7,33.3,0,0,66.7,33.3
406,Reggie Perry,BKN,21,26,18,8,8.1,73.1,26.9,71.8,2.6,15.4,11.5,12.8,15.4,69.2,64.3,35.7,100,0,68.8,31.3
406,Tremont Waters,BOS,23,26,13,13,9.1,54.8,45.2,38.4,8.1,45.5,12.1,16.1,22.2,30.3,5.3,94.7,33.3,66.7,17.6,82.4
415,Chandler Hutchison,WAS,25,25,11,14,13.8,78.6,21.4,57.9,3.7,22.4,9.3,19.7,7.5,54.2,87.1,12.9,100,0,89.7,10.3
415,Kevin Love,CLE,32,25,7,18,24.9,38.1,61.9,30.2,7.9,56.1,3.6,13.7,11.5,22.3,60.9,39.1,89.5,10.5,76.7,23.3
417,Abdel Nader,PHX,27,24,16,8,14.8,62.9,37.1,48.8,0,33.8,11.9,17.4,13.1,48.8,71.8,28.2,100,0,80.7,19.3
417,Anthony Lamb,HOU,23,24,3,21,17.3,39.8,60.2,34.6,0,51.9,5.3,13.5,5.3,34.6,52.2,47.8,100,0,76.1,23.9
417,Cassius Stanley,IND,21,24,10,14,3.9,69.8,30.2,55.6,0,25,38.9,19.4,5.6,55.6,60,40,100,0,69.2,30.8
420,Al-Farouq Aminu,CHI,30,23,5,18,18.9,62.6,37.4,58.8,11.8,23.5,10.8,17.7,9.8,47.1,46.7,53.3,87.5,12.5,55.3,44.7
420,De'Andre Hunter,ATL,23,23,12,11,29.5,61.7,38.3,51.7,14.5,27,7.3,21.3,13.1,37.2,62.9,37.1,90.3,9.7,70,30
420,Dennis Smith Jr.,DET,23,23,7,16,18.3,60,40,50.6,11.7,37,7.8,12.4,12.3,39,23.1,76.9,52.6,47.4,32.8,67.2
420,Ed Davis,MIN,32,23,5,18,13,100,0,79.2,0,0,0,20.8,14.6,79.2,36.8,63.2,0,0,36.8,63.2
420,Glenn Robinson III,SAC,27,23,9,14,16.1,55.6,44.4,43,1.7,39.7,5,17.3,5.8,41.3,61.5,38.5,100,0,76.2,23.8
420,Quinn Cook,CLE,28,23,13,10,6.8,61.8,38.2,47.4,15.8,43.4,11.8,9.2,11.8,31.6,33.3,66.7,45.5,54.5,37.9,62.1
420,Trey Lyles,SAS,25,23,10,13,15.6,55.6,44.4,50.4,3.5,36.5,10.4,13.1,22.6,47,69,31,100,0,79.1,20.9
427,Cassius Winston,WAS,23,22,10,12,4.5,48.5,51.5,29.3,19.5,58.5,7.3,12.2,4.9,9.8,16.7,83.3,87.5,12.5,57.1,42.9
427,Chris Chiozza,BKN,25,22,12,10,10.6,52.3,47.7,40.9,9.1,44.3,26.1,14.8,17,31.8,38.9,61.1,46.2,53.8,41.9,58.1
429,Josh Hall,OKC,20,21,2,19,16,62.6,37.4,60.5,4.7,14,11.6,25.5,19.8,55.8,46.2,53.8,100,0,53.3,46.7
429,Nate Hinton,DAL,22,21,11,10,4.4,54.8,45.2,53.7,29.3,29.3,14.6,17,19.5,24.4,18.2,81.8,75,25,33.3,66.7
429,Oshae Brissett,IND,23,21,10,11,24.7,48.3,51.7,34.9,0,43.2,19.2,21.9,17.5,34.9,72.5,27.5,97,3,83.6,16.4
429,Rodions Kurucs,MIL,23,21,10,11,5.9,34.4,65.6,32.3,0,58.1,0,9.6,6.5,32.3,80,20,100,0,90.9,9.1
429,Sindarius Thornwell,ORL,26,21,7,14,10.3,50,50,39,0,51.2,17.1,9.8,19.5,39,50,50,100,0,73.3,26.7
429,Wenyen Gabriel,NOP,24,21,9,12,11.5,46.7,53.3,30.6,2.8,54.2,9.7,15.2,18.1,27.8,36.4,63.6,100,0,70.8,29.2
435,Armoni Brooks,HOU,23,20,3,17,26,18.2,81.8,16.1,0.9,80.7,7.6,3.2,15.7,15.2,72.2,27.8,85,15,82.1,17.9
435,Deividas Sirvydis,DET,21,20,8,12,6.7,30,70,19.5,0,73.2,12.2,7.3,4.9,19.5,100,0,70,30,78.6,21.4
435,Devontae Cacok,LAL,24,20,8,12,4.9,100,0,87.2,0,0,12.8,12.8,20.5,87.2,70.6,29.4,0,0,70.6,29.4
435,Freddie Gillespie,TOR,24,20,7,13,19.6,100,0,79.3,3.6,0,3.6,20.7,12.6,75.7,68.2,31.8,0,0,68.2,31.8
435,Quinndary Weatherspoon,SAS,24,20,8,12,6.1,82.9,17.1,65.2,8.7,6.5,30.4,28.3,23.9,56.5,40,60,100,0,43.8,56.3
440,Jaylen Hoard,OKC,22,19,1,18,16.8,87.5,12.5,75.9,1.7,0,9.5,24.1,15.5,74.1,63.6,36.4,0,0,63.6,36.4
440,Tacko Fall,BOS,25,19,13,6,7.1,100,0,89.4,4.3,0,0,10.6,19.1,85.1,61.9,38.1,0,0,61.9,38.1
440,Vernon Carey Jr.,CHA,20,19,9,10,6,80.6,19.4,73.9,21.7,6.5,4.3,19.6,34.8,52.2,70.6,29.4,100,0,72.2,27.8
443,Alize Johnson,BKN,25,18,10,8,10.5,91.2,8.8,83,4.3,3.2,16,13.8,16,78.7,61.5,38.5,100,0,62.5,37.5
443,Cristiano Felicio,CHI,28,18,6,12,4.6,84.6,15.4,60.9,0,0,0,39.1,13,60.9,42.9,57.1,0,0,42.9,57.1
443,Darius Miller,OKC,31,18,5,13,10.9,12.5,87.5,13.7,13.7,69.9,9.6,16.4,4.1,0,60,40,76.5,23.5,72.7,27.3
443,Elijah Hughes,UTA,23,18,14,4,3.5,23.3,76.7,12.9,6.5,77.4,9.7,9.7,9.7,6.5,100,0,87.5,12.5,90,10
443,Killian Tillie,MEM,23,18,11,7,10.1,42.1,57.9,31.6,0,52.6,24.6,15.8,24.6,31.6,88.9,11.1,100,0,94.7,5.3
443,Nick Richards,CHA,23,18,9,9,3.5,88.9,11.1,53.3,0,0,13.3,46.7,13.3,53.3,100,0,0,0,100,0
443,Romeo Langford,BOS,21,18,9,9,15.7,69.5,30.5,57.1,0,26.8,19.6,16.1,7.1,57.1,37.5,62.5,100,0,52.4,47.6
443,Sean McDermott,MEM,24,18,10,8,8.8,33.3,66.7,41,5.1,38.5,20.5,20.5,35.9,35.9,25,75,100,0,53.8,46.2
443,Tyler Bey,DAL,23,18,11,7,3.9,81.8,18.2,66.7,0,16.7,27.8,16.6,33.3,66.7,66.7,33.3,0,100,57.1,42.9
452,Ersan Ilyasova,UTA,34,17,14,3,8.7,24.1,75.9,9.2,3.1,83.1,7.7,7.7,10.8,6.2,66.7,33.3,100,0,95.2,4.8
452,Jerome Robinson,WAS,24,17,5,12,17.9,55.8,44.2,41,21.7,39.8,6,19.2,26.5,19.3,52.9,47.1,100,0,71.4,28.6
452,Keljin Blevins,POR,25,17,11,6,4.4,60,40,50,0,50,33.3,0,0,50,0,100,100,0,40,60
452,Theo Pinson,NYK,25,17,9,8,2,11.1,88.9,100,0,0,0,0,0,100,0,100,0,0,0,100
456,Dewayne Dedmon,MIA,31,16,11,5,13.2,92.3,7.7,79.6,1.8,2.7,1.8,17.7,11.5,77.9,68.9,31.1,100,0,69.6,30.4
456,Rodney McGruder,DET,29,16,3,13,12.1,65.7,34.3,57.1,8.8,36.3,18.7,6.6,15.4,48.4,46.2,53.8,100,0,62.2,37.8
458,Alen Smailagic,GSW,20,15,10,5,5.6,63,37,50,0,42.9,0,7.1,7.1,50,42.9,57.1,100,0,63.6,36.4
458,Chris Silva,SAC,24,15,8,7,6.2,93.8,6.3,56.3,6.3,9.4,6.3,34.3,0,50,77.8,22.2,100,0,80,20
458,Kostas Antetokounmpo,LAL,23,15,6,9,3.7,100,0,50,0,0,0,50,8.3,50,33.3,66.7,0,0,33.3,66.7
458,Ty-Shon Alexander,PHX,22,15,11,4,3.2,25,75,22.2,0,66.7,22.2,11.1,0,22.2,0,100,50,50,33.3,66.7
458,Udoka Azubuike,UTA,21,15,13,2,3.8,100,0,50,0,0,0,50,12.5,50,75,25,0,0,75,25
463,Adam Mokoka,CHI,22,14,3,11,4,47.4,52.6,80,0,20,40,0,33.3,80,33.3,66.7,100,0,42.9,57.1
463,Jordan Bone,ORL,23,14,2,12,14,40.7,59.3,46.4,25,53.6,8.9,0,10.7,21.4,15.4,84.6,50,50,30.4,69.6
463,Mamadi Diakite,MIL,24,14,7,7,10.1,80,20,68.2,13.6,6.8,13.6,25,25,54.5,66.7,33.3,100,0,68.8,31.3
463,Rayjon Tucker,PHI,23,14,8,6,4.9,61.1,38.9,41.2,0,17.6,11.8,41.2,17.6,41.2,71.4,28.6,50,50,66.7,33.3
467,Donta Hall,ORL,23,13,3,10,13.8,100,0,68.5,0,0,12.3,31.5,13.7,68.5,72,28,0,0,72,28
467,Ignas Brazdeikis,ORL,22,13,3,10,19.1,66.3,33.7,52.7,6.6,36.3,2.2,11,19.8,46.2,54.2,45.8,90.9,9.1,65.7,34.3
467,Jabari Parker,BOS,26,13,4,9,12.7,80,20,77.8,16.7,8.3,8.3,13.9,8.3,61.1,64.3,35.7,100,0,66.7,33.3
467,Jahmi'us Ramsey,SAC,20,13,5,8,7.3,50,50,50,0,37.5,17.5,12.5,25,50,70,30,100,0,80,20
467,Jalen Harris,TOR,22,13,3,10,13.2,50,50,39.6,8.3,53.1,6.3,7.3,16.7,31.3,26.3,73.7,88.2,11.8,55.6,44.4
467,Justin Patton,HOU,24,13,1,12,19,51.4,48.6,57.1,5.7,38.6,2.9,4.3,14.3,51.4,70,30,100,0,79.3,20.7
467,Matthew Dellavedova,CLE,30,13,4,9,17.2,55.4,44.6,55.6,0,33.3,0,11.1,11.1,55.6,40,60,75,25,50,50
467,Mike James,BKN,30,13,9,4,18.2,66.3,33.7,46,16,33,12,21,10,30,17.4,82.6,45.5,54.5,26.5,73.5
467,Norvel Pelle,NYK,28,13,8,5,6.4,100,0,80,0,0,10,20,0,80,50,50,0,0,50,50
467,Robert Woodard II,SAC,21,13,3,10,3.5,70,30,70,20,15,0,15,0,50,57.1,42.9,100,0,62.5,37.5
467,Terrance Ferguson,PHI,23,13,10,3,3.8,28.6,71.4,100,0,0,0,0,0,100,100,0,0,0,100,0
478,Jared Dudley,LAL,35,12,7,5,6.7,33.3,66.7,0,0,100,0,0,0,0,0,0,50,50,50,50
479,Anthony Tolliver,PHI,36,11,7,4,9,17.6,82.4,0,0,70.6,0,29.4,29.4,0,0,0,100,0,100,0
479,Devon Dotson,CHI,21,11,4,7,4.6,66.7,33.3,87,8.7,13,8.7,0,43.5,78.3,40,60,100,0,45.5,54.5
479,Jaren Jackson Jr.,MEM,21,11,4,7,23.5,52,48,45.6,1.3,32.3,12,22.1,8.9,44.3,66.7,33.3,100,0,77.4,22.6
479,Jontay Porter,MEM,21,11,7,4,4.9,46.7,53.3,45.5,9.1,40.9,0,13.6,18.2,36.4,60,40,100,0,75,25
479,Rondae Hollis-Jefferson,POR,26,11,6,5,9.8,94.4,5.6,66.7,7.4,0,29.6,33.3,33.3,59.3,44.4,55.6,0,0,44.4,55.6
479,Tyrell Terry,DAL,20,11,2,9,5.1,56.3,43.8,90.9,0,0,36.4,9.1,36.4,90.9,20,80,0,0,20,80
485,Gabriel Deck,OKC,26,10,1,9,21.2,77.6,22.4,71.4,14.3,7.1,9.5,21.5,9.5,57.1,40,60,100,0,43.8,56.3
485,Gary Payton II,GSW,28,10,7,3,4,69.2,30.8,64,0,24,12,12,28,64,75,25,100,0,80,20
485,Karim Mane,ORL,21,10,2,8,8.8,84.6,15.4,36.4,0,27.3,0,36.3,0,36.4,0,100,100,0,33.3,66.7
485,Thomas Bryant,WAS,23,10,2,8,27.1,76.9,23.1,69.9,2.8,18.9,10.5,11.2,21.7,67.1,72,28,100,0,76.3,23.7
485,Vincent Poirier,PHI,27,10,8,2,3.9,91.7,8.3,75,25,0,0,25,0,50,0,100,0,0,0,100
485,Yogi Ferrell,LAC,28,10,4,6,13.7,50.9,49.1,39.3,7.1,48.2,7.1,12.5,12.5,32.1,18.2,81.8,66.7,33.3,40,60
491,Charlie Brown Jr.,OKC,24,9,1,8,16.9,51.2,48.8,40,15,37.5,15,22.5,17.5,25,75,25,100,0,84.6,15.4
491,James Nunnally,NOP,30,9,3,6,5.3,7.7,92.3,13.3,13.3,80,0,6.7,6.7,0,100,0,100,0,100,0
491,Jeremiah Martin,CLE,25,9,0,9,8.4,63.6,36.4,54.5,18.2,40.9,27.3,4.6,22.7,36.4,33.3,66.7,66.7,33.3,44.4,55.6
491,Justin Robinson,OKC,23,9,0,9,9.7,33.3,66.7,28.6,0,57.1,23.8,14.3,23.8,28.6,33.3,66.7,100,0,71.4,28.6
495,Axel Toupane,MIL,28,8,2,6,7.7,81.8,18.2,42.9,0,21.4,14.3,35.7,35.7,42.9,100,0,0,100,75,25
495,Dakota Mathias,PHI,25,8,4,4,15.4,45.8,54.2,45.8,37.5,50,6.3,4.2,14.6,8.3,54.5,45.5,87.5,12.5,68.4,31.6
495,Devin Cannady,ORL,25,8,0,8,9.3,42.9,57.1,29.4,17.6,52.9,0,17.7,20.6,11.8,20,80,83.3,16.7,54.5,45.5
495,Jared Harper,NYK,23,8,5,3,2,75,25,0,0,0,0,100,0,0,0,0,0,0,0,0
495,Markelle Fultz,ORL,23,8,6,2,26.9,84.6,15.4,71.8,11.7,11.7,7.8,16.5,17.5,60.2,8.1,91.9,50,50,12.2,87.8
495,Thon Maker,CLE,24,8,3,5,9.6,88.9,11.1,66.7,6.7,0,0,33.3,16.7,60,40,60,0,0,40,60
501,Grant Riller,CHA,24,7,2,5,3.9,66.7,33.3,66.7,33.3,33.3,0,0,16.7,33.3,16.7,83.3,100,0,37.5,62.5
501,Jaylen Adams,MIL,25,7,5,2,2.6,75,25,100,100,0,0,0,0,0,0,100,0,0,0,100
501,Nate Darling,CHA,22,7,3,4,3.7,0,100,0,0,66.7,0,33.3,0,0,0,0,100,0,100,0
501,Robert Franks,ORL,24,7,0,7,14.4,46.4,53.6,37.2,0,34.9,16.3,27.9,25.6,37.2,25,75,100,0,53.8,46.2
501,T.J. Leaf,POR,24,7,6,1,5.1,100,0,83.3,0,0,16.7,16.7,33.3,83.3,60,40,0,0,60,40
506,Brian Bowen II,IND,22,6,1,5,2.5,75,25,66.7,0,0,0,33.3,0,66.7,100,0,0,0,100,0
506,Bruno Caboclo,HOU,25,6,1,5,6.1,70.6,29.4,94.1,0,0,23.5,5.9,11.8,94.1,62.5,37.5,0,0,62.5,37.5
506,Dante Exum,HOU,25,6,3,3,19.4,57.7,42.3,69.6,0,26.1,8.7,4.3,39.1,69.6,62.5,37.5,100,0,70,30
506,Jordan Bell,GSW,26,6,3,3,13.6,90.9,9.1,93.3,13.3,0,13.3,6.7,13.3,80,71.4,28.6,0,0,71.4,28.6
506,Louis King,SAC,22,6,3,3,14.2,67.6,32.4,59.1,0,27.3,13.6,13.6,20.5,59.1,38.5,61.5,75,25,47.1,52.9
506,Marques Bolden,CLE,23,6,2,4,4.8,100,0,28.6,0,0,0,71.4,0,28.6,100,0,0,0,100,0
512,Amida Brimah,IND,27,5,2,3,5.9,100,0,76.9,0,0,30.8,23.1,0,76.9,80,20,0,0,80,20
512,Anderson Varejao,CLE,38,5,1,4,7.2,93.8,6.3,61.5,30.8,0,0,38.5,0,30.8,75,25,0,0,75,25
512,Andre Roberson,BKN,29,5,4,1,12.6,42.9,57.1,33.3,0,50,0,16.7,16.7,33.3,0,100,100,0,50,50
512,Cam Reynolds,HOU,26,5,3,2,8.1,33.3,66.7,40,13.3,60,20,0,0,26.7,100,0,66.7,33.3,83.3,16.7
512,Khyri Thomas,HOU,25,5,1,4,30.6,59.1,40.9,56.1,9.8,32.9,19.5,11,31.7,46.3,52.2,47.8,66.7,33.3,56.3,43.8
512,Patrick McCaw,TOR,25,5,2,3,6.7,100,0,40,0,0,60,60,60,40,0,100,0,0,0,100
512,Tim Frazier,MEM,30,5,5,0,12.4,60,40,75,25,0,25,25,25,50,33.3,66.7,0,0,33.3,66.7
519,Cameron Oliver,HOU,24,4,1,3,21.8,60.6,39.4,69.8,4.7,27.9,14,2.3,18.6,65.1,86.7,13.3,100,0,89.5,10.5
519,Frank Mason III,ORL,27,4,1,3,19.8,79.2,20.8,56,0,24,16,20,0,56,28.6,71.4,100,0,44.4,55.6
519,Greg Whittington,DEN,28,4,3,1,3,33.3,66.7,0,0,0,0,100,0,0,0,0,0,0,0,0
519,Jalen Lecque,IND,21,4,2,2,3,88.9,11.1,40,0,0,0,60,0,40,0,100,0,0,0,100
519,Jay Scrubb,LAC,20,4,2,2,21,75,25,68.6,22.9,17.1,0,14.3,5.7,45.7,58.3,41.7,100,0,64.3,35.7
519,Kris Dunn,ATL,27,4,1,3,11.4,83.3,16.7,40,0,0,40,60,0,40,0,100,0,0,0,100
519,Noah Vonleh,BKN,25,4,3,1,2.7,33.3,66.7,0,0,0,0,100,0,0,0,0,0,0,0,0
519,T.J. Warren,IND,27,4,3,1,29.3,86.3,13.7,87.1,19.4,0,30.6,12.9,12.9,67.7,59.3,40.7,0,0,59.3,40.7
527,Didi Louzada,NOP,21,3,0,3,18.8,38.5,61.5,25,0,75,0,0,0,25,0,100,100,0,66.7,33.3
527,Isaiah Thomas,NOP,32,3,1,2,16.1,55.6,44.4,52.2,26.1,39.1,17.4,8.7,26.1,26.1,83.3,16.7,66.7,33.3,77.8,22.2
527,Malik Fitts,LAC,23,3,3,0,3.6,33.3,66.7,0,0,100,0,0,0,0,0,0,100,0,100,0
527,Meyers Leonard,MIA,29,3,2,1,9.8,0,100,0,0,90,0,10,0,0,0,0,100,0,100,0
527,Spencer Dinwiddie,BKN,28,3,2,1,21.4,56.3,43.8,40,0,30,30,30,25,40,50,50,100,0,66.7,33.3
532,Ashton Hagans,MIN,21,2,0,2,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
532,Henry Ellenson,TOR,24,2,0,2,19.2,35.7,64.3,40,0,40,33.3,20,26.7,40,33.3,66.7,100,0,60,40
532,Iman Shumpert,BKN,31,2,1,1,5.5,25,75,100,0,0,0,0,0,100,0,100,0,0,0,100
532,Marquese Chriss,GSW,23,2,0,2,13.4,64.3,35.7,61.5,0,23.1,15.4,15.4,0,61.5,25,75,100,0,40,60
532,Ray Spalding,HOU,24,2,0,2,9.4,75,25,100,0,0,0,0,0,100,100,0,0,0,100,0
537,Anzejs Pasecniks,WAS,25,1,1,0,6.3,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
537,Elijah Bryant,MIL,26,1,0,1,31.6,61.5,38.5,62.5,12.5,18.8,31.3,18.7,37.5,50,0,100,100,0,16.7,83.3
537,Udonis Haslem,MIA,41,1,1,0,2.7,100,0,100,50,0,0,0,0,50,100,0,0,0,100,0
537,Will Magnay,NOP,23,1,1,0,3.3,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
